roomid,action_seqs,label
34480194266,36|31|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|35|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|35|35|35|35|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|38|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|8|2|2|2|2|2|39|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|2|2|2|2|25|2|25|2|2|2|2|25|25|2|2|25|33|33|33|33|2|2|2|2|2|2|2|2|2|55|51|33|33|33|33|33|33|33|33|35|35|33|33|33|33|2|2|2|2|2|25|2|2|25|25|2|25|2|2|25|25|25|39|33|33|33|33|33|33|33|33|33|33|33|33|33|33,1
34666390651,2|2|2|38|8|35|35|8|8|35|35|35|35|2|35|35|35|35|2|35|35|1|1|2|1|1|2|1|2|35|35|35|35|35|35|8|35|35|35|35|35|35|1|2|8|1|1|1|1|2|2|1|33|33|33|33|35|35|35|35|35|35|33|33|33|33|2|7|35|35|33|33|33|33|7,1
34758478821,39|39|8|39|39|8|8|8|39|39|8|8|8,1
34868989393,7|7|7|7|2|7|2|2|2|2|7|7|7|7|2|2|2|2|2|7|7|7|7|2|2|2|2|2|2|2|2|8|3|1|2|2|55|51|2|2|2|2|2|2|2|2|2|2|2|3|1|7|7|7|7|1|2|7|7|7|7|8|55|51|8|2|2|2|2|2|2|8|8|2|2,1
34880988308,51|8|8|8|35|35|33|33|8|35|35|33|33|33|33|8|33|33|33|33|33|33|33|33|8|8|8|8|8|55|51|55|51|51|51|51|51|51|1|3|8|51|51|51|51|51|51|51|51|51|8|51|51|51|51|51|51|51|51|51|51|8|8|2|8|8|8|8|1|3|8|55|51|51|2|1|2|2|35|35|33|33|33|33,1
35001987586,35|35|2|35|35|1|33|33|33|33|30|2|33|33|33|33|2|7|7|30|2|2|35|35|2|1|8|2|2|2|2|2|1|2|7|2|2|1|1|7|2|2|2|1|1|35|35|33|33|33|33|30|7|7|7|7|2|7|2|2|2|7|7|2|2|2|2|1|7|7|2|2|8|7|1|2|2|2|2|2|2|8|1|2|1|33|33|2|2|2|2|8|2|2|2|2|2|2|2|2|8|2,1
38758761534,35|35|33|33|33|33|1|30|30|2|2|35|35|33|33|33|33|1|30|1|39|2|8|2|35|35|33|33|33|33,1
38964846964,39|1|35|35|1|33|33|33|33|1|1|2|2|2|2|2|2|2|23|2|29|1|1,1
39064557651,36|36|36|36|36|36|36|36|36|36|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|30|35|35|35|35|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|35|35|35|35|31|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|35|35|35|35|33|33|33|33|33|33|33|33|35|35|35|35|35|35|33|33|35|35|35|35|35|35|35|35|33|33|35|35|33|33|33|33|33|33|35|35|35|35|33|33|33|33|35|35|33|33|33|33|35|35|35|35|35|35|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|35|35|33|33|33|33|33|33|35|35|33|33|33|33|1|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|2|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|1|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|33|33|33|33|1|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|3|1|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|2|33|33|33|33|35|35|33|33|33|33|33|33|33|33|2|2|1|3|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|1|33|33|33|33|1|39|2|2|2|2|7|7|7|7|7|2|35|35|33|33|33|33|1|1|1|8|1|2|1|2|2|2|2|2|2|8|2|2|2|2|2|2|2|1|1|2|38|1|2,1
39124552749,2|2|2|2|2|2|2|38|38|34|34|34|34|2|2|2|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,1
39211357261,35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|31|35|35|35|35|35|35|35|35|35|35|35|35|35|35,1
43018505835,55|51|35|35|7|2|25|39|7|2|25|35|35|3|1,1
43398395828,33|33|33|1|33|33|1|2|33|33|33|33|35|35|1|33|33|35|35|33|33|1|39|1|35|35|33|33|33|33|33|33|33|33|1|35|35|35|35|35|35|1|1|1|1|35|35|1|33|33|33|33|33|33|35|35|1|1|35|35|1|33|33|33|33|33|33|1|1|35|35|1|33|33|33|33|1|1|35|35|35|33|33|35|33|33|1|1|1|1|1|1|1|1|1|35|35|1|1|1|35|35|35|35|35|35|1|6|1|1|33|33|1|35|35|35|35|33|33|33|33|1|1|35|35|1|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|33|33|35|35|1|33|33|33|33|33|33|1|33|33|1|33|33|1|1|1|1|1|1|33|33|33|33|33|33|39|1|1|1|35|35|35|35|1|2|30|1|1|1|1|2|35|35|33|33|33|33|1|1|35|35|35|35|35|35|1|1|35|35|1|1|1|35|35|33|33|1|33|33|1|1|33|33|33|33|55|51|33|33|33|33|35|35|35|35|33|33|1|33|33|1|35|35|35|35|35|35|35|35|35|35|35|35|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|51|33|33|33|33|3|1|1|35|35|33|33|33|33|33|33|33|33|1|1|33|33|33|33|33|33|1|35|35|33|33|33|33|1|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|33|33|35|35|1|33|33|33|33|1|1|33|33|1|35|35|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|39|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|1|33|33|33|33|1|1|33|33|33|33|33|33|33|33|1|1|1|33|33|33|33|33|33|1|1|1|33|33|33|33|33|33|33|33|1|35|35|1|33|33|33|33|1|1|1|33|33|33|33|33|1|1|1|1|1|1|1|35|35|1|1|1|1|33|33|33|33|1|35|35|1|35|35|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|1|1|1|35|35|1|1|33|33|33|33|35|35|33|33|33|33|33|33|33|33|1|35|35|1|1|33|33|33|33|1|1|1|1|33|33|33|33|1|35|35|33|33|33|33|39|1|33|33|1|33|33|35|35|33|33|33|33|33|33|33|1|1|1|35|35|35|35|1|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|30|33|33|35|35|33|33|33|33|33|33|1|35|35|33|33|35|35|33|33|33|33|33|33|33|33|1|39|33|33|35|35|35|35|1|1|33|33|1|1|1|1|33|33|33|33|1|2|35|35|33|33|33|33|1|1|1|1|2|1|1|33|33|33|33|33|33|35|35|35|35|1|33|33|33|33|35|35|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|35|35|1|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|30|33|33|33|33|35|35|33|33|33|33|1|35|35|33|33|33|33|35|35|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|1|33|33|35|35|1|1|1|1|35|35|33|33|33|33|33|33|33|33|33|33|33|33|1|1|1|1|1|1|1|1|33|1|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33,1
43731995186,8|8|2|2|2|2|2|30|2|2|1|2|2|2|2|2|2|7|2|2|2|1,1
43788596017,2|8|2|2|1|35|35|33|33|33|33|33|33|33|33|1|35|35|35|33|33|33|35|33|33|33|33|33|33|33|2|2|2|2|33|33|33|33|33|33|33|33|2|2|35|35|2|7|7|7|7|7|2|2|33|33|33|33|7|7|7|7|2|8|7|2|2|7|2|7|2|7|7|7|7|7|1|2|8|1|3|7|2|2|2|2|2|2|2|2|2|1|2|2|2|2|2|2|1|1|2|2|2|2|2|2|2|8|2|2|2|1|2|2|2|2|1|2|2|1|1|2|8|1|2|2|2|1|8|2|7|7|7|7|2|2|8|2|2|29|7|7|7|7|7,1
44340794842,2|2|2|2|30|1|1|3|1|3|39|2|2|2|2|2|2|8|2|39|2|35|35|33|33|33|33|35|35|2|35|35|35|35|35|35|35|35|33|33|33|33|30|35|35|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|30|2|2|2|2|2|2|2|55|51|2|1|55|51|2|1|2|2|8|2|2|2|2|2|2|1|1|2|2|8|2|2|2|2|8|35|35|35|2|25|39|55|51|2|2|2|2|2|25|2|25|2|25|2|2|25,1
44749305367,2|25|8|2|25|8|2|25|8|1|3,1
45405373599,1|3|3|1|2|2|2|3|1|8|8|2|2|2|2|2,1
47920555394,2|2|2|8|8|8|8|2|2|8|8|1|3|3|1|8|35|35|33|33|33|33|8|2|8|8|1|8|8|8|2|2|2|2|2|1|8|8|8|33|33|33|33|2|2|2|2|2|3|1|2|22|2|2|1|3|2|2|2|2|2|2|2|2|1|2|1|1|1|1|1|1|2|2|1|2|1|2|2|2|39,1
49328363062,39|30|8|39|8|30|8|39|8|30|8|39|30|30|30|30|30|8|39|39|39|8,1
49746259131,7|2|35|35|33|33|33|33|33|33|8|2|34|34|2|1|2|35|35|33|33|33|33|8|1|1|2|2|2|2|1|1|2|2|2|2|2|1|2|35|33|33|33|33|35|35|33|33|33|33|2|2|35|35|33|33|33|33|2|2|1|1|2|2|1|1|1|1|1|2|2|2|2|2|1|2|2|2|2|20|2|20|2|1|2|2|38|35|35|33|33|33|33|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|1|2|34|34|34|34|34|34|34|34|34|34|34|34|34|34|2|34|34|34|34|34|34|34|34|34|34|34|34|2|34|34|1|34|34|2|2|34|34|34|34|2|2|2|1|1|1|2|35|35|2|2|2|1|2|2|2|1|2|1|2|8|2|33|33|33|33|2|2|8|2|1|1|2|8|1|2|8|2|2|1|7|2|35|35|33|33|33|33|34|34|2|2|2|2|1|33|33|2|1|2|2|2|2|2|1|1|35|35|33|33|33|33|1|7|2|7|55|51|1|1|2|2|1|7|2|2|1|1|2|8|2|2|2|2|1|1|1|2|35|35|35|35|33|33|33|33|33|33|33|33|1|2|2|2|8,1
3595820663,1|1|2|2|3|1|1|3|1|3|3|1|1|3|1|3|3|1|3|1|1,1
